thomas_num,thomas_name,id,icpsr,congress,st_name,cd,dem,female,votepct,deleg_size,speaker,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,afam,latino,votepct_sq,power,chair,seniority,sensq,state_leg,state_leg_prof,majority,maj_leader,min_leader,minwomen,majwomen,meddist,south,all_bills,all_aic,all_abc,all_pass,all_law,les,leslag,demwomen,repwomen,les_am,leslag_am,les_am_half,leslag_am_half
6177,"Sweeney, John",1063222,29927,106,NY,22,0,0,55,31,0,0,0,0,0,0,38,4,5,5,2,0,0,0,0,0,0,0,3025,0,0,1,1,0,0,1,0,0,0,0,0.186000004,0,38,4,5,5,2,2.427201033,NA,0,0,2.851366758,NA,2.639283895,NA
6625,"Sweeney, John",1073222,29927,107,NY,22,0,0,68,31,0,0,0,0,0,0,33,1,2,2,0,1,0,0,0,0,0,0,4624,1,0,2,4,0,0,1,0,0,0,0,0.141000018,0,34,1,2,2,0,1.153089404,2.427201033,0,0,1.153089404,2.851366758,1.153089404,2.639283895
7073,"Sweeney, John",1083220,29927,108,NY,20,0,0,73,29,0,0,0,0,0,0,18,1,1,1,0,0,0,0,0,0,0,0,5329,1,0,3,9,0,0,1,0,0,0,0,0.089000009,0,18,1,1,1,0,0.657559752,1.153089404,0,0,0.657559752,1.153089404,0.657559752,1.153089404
7519,"Sweeney, John",1093220,29927,109,NY,20,0,0,66,29,0,0,0,0,0,0,22,2,2,1,0,1,0,0,0,0,0,0,4356,1,0,4,16,0,0,1,0,0,0,0,0.041000012,0,23,2,2,1,0,0.903895438,0.657559752,0,0,1.018793702,0.657559752,0.9613446,0.657559752
4398,"Swett, Dick",1022902,29131,102,NH,2,1,0,53,2,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0,0,0,0,2809,0,0,1,1,0,0,1,0,0,0,0,0.000999994,0,10,1,1,1,1,0.58160305,NA,0,0,0.789360583,NA,0.685481787,NA
4842,"Swett, Dick",1032902,29131,103,NH,2,1,0,62,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3844,0,0,2,4,0,0,1,0,0,0,0,0.007999994,0,9,0,0,0,0,0.140699103,0.58160305,0,0,0.140699103,0.789360583,0.140699103,0.685481787
1723,"Swift, Al",964702,14666,96,WA,2,1,0,51,7,0,1,1,1,1,0,9,1,1,0,0,0,0,0,0,0,0,0,2601,0,0,1,1,0,0,1,0,0,0,0,0.219000012,0,10,2,2,1,0,0.79514432,NA,0,0,NA,NA,NA,NA
2172,"Swift, Al",974702,14666,97,WA,2,1,0,64,7,0,0,0,0,0,0,8,4,1,1,0,0,0,0,0,0,0,0,4096,0,0,2,4,0,0,1,0,0,0,0,0.318000019,0,8,4,1,1,0,0.553404748,0.79514432,0,0,0.668895245,NA,0.611150026,NA
2610,"Swift, Al",984702,14666,98,WA,2,1,0,60,8,0,1,1,1,1,0,12,5,2,2,1,0,0,0,0,0,0,0,3600,0,0,3,9,0,0,1,0,0,0,0,0.275000006,0,13,6,3,3,1,1.461911678,0.553404748,0,0,1.485227823,0.668895245,1.473569751,0.611150026
3056,"Swift, Al",994702,14666,99,WA,2,1,0,59,8,0,1,1,1,1,0,10,5,3,1,1,0,0,0,0,0,0,0,3481,0,0,4,16,0,0,1,0,0,0,0,0.319000006,0,11,6,4,2,1,1.692934036,1.461911678,0,0,1.112324595,1.485227823,1.402629375,1.473569751
3507,"Swift, Al",1004702,14666,100,WA,2,1,0,72,8,0,1,1,1,1,0,16,7,3,0,0,1,1,1,1,1,0,0,5184,0,0,5,25,0,0,1,0,0,0,0,0.317000002,0,18,9,5,2,1,1.483558774,1.692934036,0,0,NA,1.112324595,NA,1.402629375
3953,"Swift, Al",1014702,14666,101,WA,2,1,0,100,8,0,4,1,2,2,0,11,4,2,1,0,0,0,0,0,0,0,0,10000,0,0,6,36,0,0,1,0,0,0,0,0.333499998,0,15,5,4,3,0,1.67997539,1.483558774,0,0,1.263424397,NA,1.471699953,NA
4399,"Swift, Al",1024702,14666,102,WA,2,1,0,51,8,0,11,10,9,6,3,17,6,5,2,2,0,0,0,0,0,0,0,2601,0,0,7,49,0,0,1,0,0,0,0,0.335000008,0,28,16,14,8,5,6.913345337,1.67997539,0,0,7.328860283,1.263424397,7.12110281,1.471699953
4843,"Swift, Al",1034702,14666,103,WA,2,1,0,52,9,0,8,8,7,5,3,9,1,1,0,0,0,0,0,0,0,0,0,2704,0,0,8,64,0,0,1,0,0,0,0,0.350000024,0,17,9,8,5,3,5.323373318,6.913345337,0,0,5.168401718,7.328860283,5.245887756,7.12110281
3057,"Swindall, Patrick",991004,15120,99,GA,4,0,0,53,10,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,2809,0,0,1,1,0,0,0,0,0,0,0,0.603999972,1,7,1,0,0,0,0.151555493,NA,0,0,0.238307044,NA,0.194931269,NA
3508,"Swindall, Patrick",1001004,15120,100,GA,4,0,0,53,10,0,1,1,1,1,0,5,1,0,0,0,1,1,1,1,0,0,0,2809,0,0,2,4,0,0,0,0,0,0,0,0.626999974,1,7,3,2,2,0,0.697258413,0.151555493,0,0,NA,0.238307044,NA,0.194931269
387,"Symington, James",932502,12031,93,MO,2,1,0,64,10,0,0,0,0,0,0,28,0,0,0,0,1,1,1,1,1,0,0,4096,0,0,3,9,0,0,1,0,0,0,0,0.263999999,0,29,1,1,1,1,0.238354445,NA,0,0,NA,NA,NA,NA
841,"Symington, James",942502,12031,94,MO,2,1,0,61,10,0,0,0,0,0,0,35,0,0,0,0,1,0,0,0,0,0,0,3721,0,0,4,16,0,0,1,0,0,0,0,0.127999991,0,36,0,0,0,0,0.201779097,0.238354445,0,0,NA,NA,NA,NA
388,"Symms, Steven",931201,14056,93,ID,1,0,0,56,2,0,0,0,0,0,0,26,1,1,1,0,5,1,1,1,0,0,0,3136,0,0,1,1,0,0,0,0,0,0,0,0.772000015,0,31,2,2,2,0,0.487639099,NA,0,0,NA,NA,NA,NA
842,"Symms, Steven",941201,14056,94,ID,1,0,0,58,2,0,0,0,0,0,0,28,0,0,0,0,2,0,0,0,0,0,0,3364,0,0,2,4,0,0,0,0,0,0,0,0.908000052,0,30,0,0,0,0,0.162799045,0.487639099,0,0,NA,NA,NA,NA
1279,"Symms, Steven",951201,14056,95,ID,1,0,0,69,2,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4761,0,0,3,9,0,0,0,0,0,0,0,0.894500017,0,35,0,0,0,0,0.22066462,0.162799045,0,0,NA,NA,NA,NA
1724,"Symms, Steven",961201,14056,96,ID,1,0,0,60,2,0,0,0,0,0,0,23,0,0,0,0,3,0,0,0,0,0,0,3600,0,0,4,16,0,0,0,0,0,0,0,0.864000022,0,26,0,0,0,0,0.254129022,0.22066462,0,0,NA,NA,NA,NA
1725,"Synar, Mike",963602,14667,96,OK,2,1,0,55,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3025,0,0,1,1,0,0,1,0,0,0,0,0.062000006,1,3,0,0,0,0,0.032304537,NA,0,0,NA,NA,NA,NA
2173,"Synar, Mike",973602,14667,97,OK,2,1,0,54,6,0,0,0,0,0,0,5,3,1,1,1,0,0,0,0,0,0,0,2916,0,0,2,4,0,0,1,0,0,0,0,0.171999991,1,5,3,1,1,1,0.722028971,0.032304537,0,0,0.722028971,NA,0.722028971,NA
2611,"Synar, Mike",983602,14667,98,OK,2,1,0,73,6,0,1,0,0,0,0,6,5,1,1,1,0,0,0,0,0,0,0,5329,0,0,3,9,0,0,1,0,0,0,0,0.137999997,1,7,5,1,1,1,0.73704952,0.722028971,0,0,0.760365605,0.722028971,0.748707533,0.722028971
3058,"Synar, Mike",993602,14667,99,OK,2,1,0,74,6,0,1,1,1,0,0,12,5,0,0,0,0,0,0,0,0,0,0,5476,0,0,4,16,0,0,1,0,0,0,0,0.193000004,1,13,6,1,0,0,0.79922545,0.73704952,0,0,0.93645066,0.760365605,0.867838025,0.748707533
3509,"Synar, Mike",1003602,14667,100,OK,2,1,0,73,6,0,3,3,2,1,0,6,4,1,0,0,0,0,0,0,0,0,0,5329,0,0,5,25,0,0,1,0,0,0,0,0.20099999,1,9,7,3,1,0,1.354950428,0.79922545,0,0,NA,0.93645066,NA,0.867838025
3954,"Synar, Mike",1013602,14667,101,OK,2,1,0,65,6,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,4225,0,0,6,36,0,0,1,0,0,0,0,0.227499992,1,10,2,0,0,0,0.260026634,1.354950428,0,0,1.469967008,NA,0.864996791,NA
4400,"Synar, Mike",1023602,14667,102,OK,2,1,0,61,6,0,3,3,1,1,0,16,3,0,0,0,0,0,0,0,0,0,0,3721,0,0,7,49,0,0,1,0,0,0,0,0.238999993,1,19,6,1,1,0,1.174288273,0.260026634,0,0,1.444373012,1.469967008,1.309330702,0.864996791
4844,"Synar, Mike",1033602,14667,103,OK,2,1,0,56,6,0,4,2,1,0,0,8,3,1,1,1,0,0,0,0,0,0,0,3136,0,0,8,64,0,0,1,0,0,0,0,0.263999999,1,12,5,2,1,1,1.308063149,1.174288273,0,0,1.308063149,1.444373012,1.308063149,1.309330702
389,"Talcott, Burt",930512,10631,93,CA,12,0,0,54,43,0,0,0,0,0,0,79,1,1,0,0,7,1,1,1,0,0,0,2916,1,0,6,36,0,0,0,0,0,0,0,0.277999997,0,86,2,2,1,0,0.6608845,NA,0,0,NA,NA,NA,NA
843,"Talcott, Burt",940516,10631,94,CA,16,0,0,49,43,0,0,0,0,0,0,70,1,2,2,0,9,2,2,2,2,0,0,2401,1,0,7,49,0,0,0,0,0,0,0,0.399000019,0,79,3,4,4,2,1.017223358,0.6608845,0,0,NA,NA,NA,NA
4845,"Talent, Jim",1032502,29369,103,MO,2,0,0,50,9,0,1,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,2500,0,0,1,1,1,0.296999991,0,0,0,0,0,0.59799999,0,8,1,0,0,0,0.140901357,NA,0,0,0.140901357,NA,0.140901357,NA
5285,"Talent, Jim",1042502,29369,104,MO,2,0,0,67,9,0,1,1,1,1,0,2,0,0,0,0,1,1,1,1,1,0,0,4489,0,0,2,4,1,0.296999991,1,0,0,0,0,0.256999999,0,4,2,2,2,1,0.793237507,0.140901357,0,0,0.157813892,0.140901357,0.475525707,0.140901357
5742,"Talent, Jim",1052502,29369,105,MO,2,0,0,61,9,0,2,1,1,1,0,19,2,2,2,0,0,0,0,0,0,0,0,3721,0,1,3,9,1,0.296999991,1,0,0,0,0,0.248500004,0,21,3,3,3,0,1.810257673,0.793237507,0,0,1.984356165,0.157813892,1.897306919,0.475525707
6178,"Talent, Jim",1062502,29369,106,MO,2,0,0,70,9,0,3,2,2,2,0,34,11,11,10,3,0,0,0,0,0,0,0,4900,0,1,4,16,1,0.296999991,1,0,0,0,0,0.282000005,0,37,13,13,12,3,5.553485394,1.810257673,0,0,5.250010967,1.984356165,5.40174818,1.897306919
2612,"Tallon, Robert",984006,15068,98,SC,6,1,0,53,6,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2809,0,0,1,1,1,0.280999988,1,0,0,0,0,0.006999997,1,4,0,0,0,0,0.06821534,NA,0,0,0.06821534,NA,0.06821534,NA
3059,"Tallon, Robert",994006,15068,99,SC,6,1,0,60,6,0,0,0,0,0,0,6,1,0,0,0,1,0,1,1,0,0,0,3600,0,0,2,4,1,0.280999988,1,0,0,0,0,0.008000001,1,7,1,1,1,0,0.195289284,0.06821534,0,0,0.208986893,0.06821534,0.202138096,0.06821534
3510,"Tallon, Robert",1004006,15068,100,SC,6,1,0,76,6,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,5776,0,0,3,9,1,0.280999988,1,0,0,0,0,0.021999998,1,7,0,0,0,0,0.096110664,0.195289284,0,0,NA,0.208986893,NA,0.202138096
3955,"Tallon, Robert",1014006,15068,101,SC,6,1,0,76,6,0,0,0,0,0,0,11,2,2,1,0,0,0,0,0,0,0,0,5776,0,0,4,16,1,0.280999988,1,0,0,0,0,0.035499997,1,11,2,2,1,0,0.556289613,0.096110664,0,0,0.556289613,NA,0.556289613,NA
4401,"Tallon, Robert",1024006,15068,102,SC,6,1,0,100,6,0,0,0,0,0,0,7,1,0,0,0,1,1,1,1,1,0,0,10000,0,0,5,25,1,0.280999988,1,0,0,0,0,0.061999999,1,8,2,1,1,1,0.244384572,0.556289613,0,0,0.152457759,0.556289613,0.198421165,0.556289613
6179,"Tancredo, Thomas",1060606,29907,106,CO,6,0,0,56,6,0,0,0,0,0,0,11,1,2,2,0,1,1,1,1,1,0,0,3136,0,0,1,1,1,0.172000006,1,0,0,0,0,0.648000002,0,12,2,3,3,1,0.769982755,NA,0,0,1.414203525,NA,1.09209311,NA
6626,"Tancredo, Thomas",1070606,29907,107,CO,6,0,0,54,6,0,2,2,1,1,0,18,1,2,1,1,1,0,0,0,0,0,0,2916,0,0,2,4,1,0.172000006,1,0,0,0,0,0.629000008,0,21,3,3,2,1,2.13206625,0.769982755,0,0,1.346937299,1.414203525,1.739501715,1.09209311
7074,"Tancredo, Thomas",1080606,29907,108,CO,6,0,0,67,7,0,0,0,0,0,0,19,3,4,3,1,0,0,0,0,0,0,0,4489,0,0,3,9,1,0.172000006,1,0,0,0,0,0.602999985,0,19,3,4,3,1,1.770557761,2.13206625,0,0,2.348636866,1.346937299,2.059597254,1.739501715
7520,"Tancredo, Thomas",1090606,29907,109,CO,6,0,0,59,7,0,1,0,0,0,0,14,1,1,1,0,1,0,0,0,0,0,0,3481,0,0,4,16,1,0.172000006,1,0,0,0,0,0.58100003,0,16,1,1,1,0,0.5928666,1.770557761,0,0,0.656814516,2.348636866,0.624840558,2.059597254
7968,"Tancredo, Thomas",1100606,29907,110,CO,6,0,0,59,7,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,3481,0,0,5,25,1,0.172000006,0,0,0,0,0,1.085999966,0,19,0,0,0,0,0.208058119,0.5928666,0,0,0.328836352,0.656814516,0.26844722,0.624840558
3956,"Tanner, John",1014208,15628,101,TN,8,1,0,62,9,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3844,0,0,1,1,1,0.135000005,1,0,0,0,0,0.013499999,1,4,0,0,0,0,0.045893889,NA,0,0,0.045893889,NA,0.045893889,NA
4402,"Tanner, John",1024208,15628,102,TN,8,1,0,100,9,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,10000,0,0,2,4,1,0.135000005,1,0,0,0,0,0.020000003,1,5,0,0,0,0,0.056918871,0.045893889,0,0,0.056918871,0.045893889,0.056918871,0.045893889
4846,"Tanner, John",1034208,15628,103,TN,8,1,0,84,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7056,0,0,3,9,1,0.135000005,1,0,0,0,0,0.013000004,1,2,0,0,0,0,0.031266466,0.056918871,0,0,0.110867329,0.056918871,0.071066901,0.056918871
5286,"Tanner, John",1044208,15628,104,TN,8,1,0,64,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,4,16,1,0.135000005,0,0,0,0,0,0.341000021,1,2,0,0,0,0,0.076522939,0.031266466,0,0,0.129377529,0.110867329,0.10295023,0.071066901
5743,"Tanner, John",1054208,15628,105,TN,8,1,0,67,9,0,0,0,0,0,0,5,1,0,0,0,1,1,1,1,0,0,0,4489,1,0,5,25,1,0.135000005,0,0,0,0,0,0.363499999,1,6,2,1,1,0,0.258306175,0.076522939,0,0,0.258559912,0.129377529,0.258433044,0.10295023
6180,"Tanner, John",1064208,15628,106,TN,8,1,0,100,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,6,36,1,0.135000005,0,0,0,0,0,0.342999995,1,7,0,0,0,0,0.107947804,0.258306175,0,0,0.107947804,0.258559912,0.107947804,0.258433044
6627,"Tanner, John",1074208,15628,107,TN,8,1,0,72,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5184,1,0,7,49,1,0.135000005,0,0,0,0,0,0.40200001,1,4,0,0,0,0,0.062427986,0.107947804,0,0,0.062427986,0.107947804,0.062427986,0.107947804
7075,"Tanner, John",1084208,15628,108,TN,8,1,0,70,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4900,1,0,8,64,1,0.135000005,0,0,0,0,0,0.467000008,1,2,0,0,0,0,0.03320495,0.062427986,0,0,0.03320495,0.062427986,0.03320495,0.062427986
7521,"Tanner, John",1094208,15628,109,TN,8,1,0,74,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5476,1,0,9,81,1,0.135000005,0,0,1,0,0,0.528999984,1,2,0,0,0,0,0.027971147,0.03320495,0,0,0.088390373,0.03320495,0.058180761,0.03320495
7969,"Tanner, John",1104208,15628,110,TN,8,1,0,73,9,0,0,0,0,0,0,11,2,2,2,0,0,0,0,0,0,0,0,5329,1,0,10,100,1,0.135000005,1,1,0,0,0,0.061999992,1,11,2,2,2,0,0.671633601,0.027971147,0,0,0.671633601,0.088390373,0.671633601,0.058180761
5287,"Tate, Randy",1044709,29582,104,WA,9,0,0,52,9,0,1,1,1,1,1,10,2,1,1,0,0,0,0,0,0,0,0,2704,0,0,1,1,1,0.230000004,1,0,0,0,0,0.317000002,0,11,3,2,2,1,1.762322426,NA,0,0,1.975773692,NA,1.869048119,NA
1726,"Tauke, Thomas",961502,14668,96,IA,2,0,0,53,6,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,2809,0,0,1,1,1,0.266000003,0,0,0,0,0,0.326000005,0,17,0,0,0,0,0.174444497,NA,0,0,NA,NA,NA,NA
2174,"Tauke, Thomas",971502,14668,97,IA,2,0,0,57,6,0,0,0,0,0,0,20,1,0,0,0,2,0,0,0,0,0,0,3249,0,0,2,4,1,0.266000003,0,0,0,0,0,0.266000003,0,22,1,0,0,0,0.304819435,0.174444497,0,0,1.113252878,NA,0.709036171,NA
2613,"Tauke, Thomas",981502,14668,98,IA,2,0,0,59,6,0,1,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,3481,0,0,3,9,1,0.266000003,0,0,0,0,0,0.34799999,0,13,3,0,0,0,0.327814788,0.304819435,0,0,0.327814788,1.113252878,0.327814788,0.709036171
3060,"Tauke, Thomas",991502,14668,99,IA,2,0,0,64,6,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,4096,0,0,4,16,1,0.266000003,0,0,0,0,0,0.342999995,0,18,2,0,0,0,0.389178365,0.327814788,0,0,0.806270659,0.327814788,0.597724497,0.327814788
3511,"Tauke, Thomas",1001502,14668,100,IA,2,0,0,61,6,0,1,1,1,1,0,17,1,0,0,0,0,0,0,0,0,0,0,3721,0,0,5,25,1,0.266000003,0,0,0,0,0,0.383999974,0,18,2,1,1,0,0.831893027,0.389178365,0,0,NA,0.806270659,NA,0.597724497
3957,"Tauke, Thomas",1011502,14668,101,IA,2,0,0,57,6,0,1,0,0,0,0,27,1,0,0,0,1,0,0,0,0,0,0,3249,0,0,6,36,1,0.266000003,0,0,0,0,0,0.407499999,0,29,1,0,0,0,0.477085859,0.831893027,0,0,0.864332855,NA,0.670709372,NA
5744,"Tauscher, Ellen",1050510,29705,105,CA,10,1,1,49,52,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2401,0,0,1,1,0,0,0,0,0,1,0,0.457500011,0,3,0,0,0,0,0.054242339,NA,1,0,0.054255448,NA,0.054248892,NA
6181,"Tauscher, Ellen",1060510,29705,106,CA,10,1,1,53,52,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,2809,0,0,2,4,0,0,0,0,0,1,0,0.447999984,0,9,0,0,0,0,0.114116251,0.054242339,1,0,0.114116251,0.054255448,0.114116251,0.054248892
6628,"Tauscher, Ellen",1070510,29705,107,CA,10,1,1,53,52,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,2809,0,0,3,9,0,0,0,0,0,1,0,0.51700002,0,8,0,0,0,0,0.112370379,0.114116251,1,0,0.276241601,0.114116251,0.194305986,0.114116251
7076,"Tauscher, Ellen",1080510,29705,108,CA,10,1,1,76,53,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5776,0,0,4,16,0,0,0,0,0,1,0,0.592999995,0,5,0,0,0,0,0.08301238,0.112370379,1,0,0.08301238,0.276241601,0.08301238,0.194305986
7522,"Tauscher, Ellen",1090510,29705,109,CA,10,1,1,66,53,0,1,0,1,1,1,25,0,0,0,0,1,0,0,0,0,0,0,4356,0,0,5,25,0,0,0,0,0,1,0,0.664999962,0,27,0,1,1,1,1.490867257,0.08301238,1,0,1.491451621,0.08301238,1.491159439,0.08301238
7970,"Tauscher, Ellen",1100510,29705,110,CA,10,1,1,66,53,0,0,0,0,0,0,60,2,1,1,0,0,0,0,0,0,0,0,4356,0,0,6,36,0,0,1,0,0,0,1,0.209000006,0,60,2,1,1,0,1.105855703,1.490867257,1,0,1.084902644,1.491451621,1.095379114,1.491159439
1727,"Tauzin, W.",961803.2,14679,96,LA,3,1,NA,NA,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,1,1,0.150000006,1,0,0,0,0,0.150000006,1,2,0,0,0,0,0.021536358,NA,0,0,NA,NA,NA,NA
2175,"Tauzin, W.",971803,14679,97,LA,3,1,0,NA,8,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,1,1,0.150000006,1,0,0,0,0,0.079999998,1,4,1,0,0,0,0.103697583,0.021536358,0,0,0.103697583,NA,0.103697583,NA
2614,"Tauzin, W.",981803,14679,98,LA,3,1,0,100,8,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0,10000,0,0,2,4,1,0.150000006,1,0,0,0,0,0.151999995,1,8,3,1,0,0,0.325171351,0.103697583,0,0,0.496544242,0.103697583,0.410857797,0.103697583
3061,"Tauzin, W.",991803,14679,99,LA,3,1,0,NA,8,0,0,0,0,0,0,11,5,1,1,1,1,0,0,0,0,0,0,NA,0,0,3,9,1,0.150000006,1,0,0,0,0,0.136999995,1,12,5,1,1,1,0.940576971,0.325171351,0,0,0.983952761,0.496544242,0.962264895,0.410857797
3512,"Tauzin, W.",1001803,14679,100,LA,3,1,0,NA,8,0,4,3,2,1,1,8,3,3,2,1,1,0,0,0,0,0,0,NA,0,0,4,16,1,0.150000006,1,0,0,0,0,0.166999996,1,13,6,5,3,2,2.320134163,0.940576971,0,0,NA,0.983952761,NA,0.962264895
3958,"Tauzin, W.",1011803,14679,101,LA,3,1,0,NA,8,0,2,2,2,2,2,12,2,2,2,0,0,0,0,0,0,0,0,NA,0,0,5,25,1,0.150000006,1,0,0,0,0,0.180500001,1,14,4,4,4,2,2.600175381,2.320134163,0,0,2.137118816,NA,2.368647099,NA
4403,"Tauzin, W.",1021803,14679,102,LA,3,1,0,NA,8,0,3,3,3,3,1,20,3,2,1,0,0,0,0,0,0,0,0,NA,0,0,6,36,1,0.150000006,1,0,0,0,0,0.207000002,1,23,6,5,4,1,2.620634317,2.600175381,0,0,2.08770299,2.137118816,2.354168653,2.368647099
4847,"Tauzin, W.",1031803,14679,103,LA,3,1,0,NA,7,0,9,8,7,5,1,43,4,2,1,0,1,1,1,1,1,0,0,NA,0,0,7,49,1,0.150000006,1,0,0,0,0,0.222000003,1,53,13,10,7,2,5.42677021,2.620634317,0,0,4.369550228,2.08770299,4.898159981,2.354168653
5288,"Tauzin, W.",1041803,14679,104,LA,3,1,0,NA,7,0,1,1,1,1,0,10,2,1,1,1,0,0,0,0,0,0,0,NA,0,0,8,64,1,0.150000006,0,0,0,0,0,0.111999996,1,11,3,2,2,1,1.482272148,5.42677021,0,0,1.869872451,4.369550228,1.676072359,4.898159981
5745,"Tauzin, W.",1051803,94679,105,LA,3,0,0,NA,7,0,3,3,3,3,0,16,4,2,1,0,0,0,0,0,0,0,0,NA,0,0,9,81,1,0.150000006,1,0,0,0,0,0.172499999,1,19,7,5,4,0,3.234602451,NA,0,0,2.729977846,NA,2.982290268,NA
6182,"Tauzin, W.",1061803,94679,106,LA,3,0,0,100,7,0,1,1,1,0,0,9,6,1,1,1,0,0,0,0,0,0,0,10000,0,0,10,100,1,0.150000006,1,0,0,0,0,0.233999982,1,10,7,2,1,1,1.475767493,3.234602451,0,0,1.562678576,2.729977846,1.519222975,2.982290268
6629,"Tauzin, W.",1071803,94679,107,LA,3,0,0,NA,7,0,6,5,6,4,2,22,11,12,1,0,0,0,0,0,0,0,0,NA,0,1,11,121,1,0.150000006,1,0,0,0,0,0.216999993,1,28,16,18,5,2,8.282376289,1.475767493,0,0,7.337808132,1.562678576,7.810091972,1.519222975
7077,"Tauzin, W.",1081803,94679,108,LA,3,0,0,NA,7,0,3,1,3,3,1,7,2,4,4,3,0,0,0,0,0,0,0,NA,0,1,12,144,1,0.150000006,1,0,0,0,0,0.193000019,1,10,3,7,7,4,4.487980843,8.282376289,0,0,3.324938536,7.337808132,3.906459808,7.810091972
4404,"Taylor, Charles",1023311,29135,102,NC,11,0,0,51,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2601,0,0,1,1,1,0.202999994,0,0,0,0,0,0.673000038,1,3,0,0,0,0,0.040656336,NA,0,0,0.040656336,NA,0.040656336,NA
4849,"Taylor, Charles",1033311,29135,103,NC,11,0,0,55,12,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,3025,1,0,2,4,1,0.202999994,0,0,0,0,0,0.681999981,1,6,1,0,0,0,0.157343596,0.040656336,0,0,0.478400409,0.040656336,0.317871988,0.040656336
5290,"Taylor, Charles",1043311,29135,104,NC,11,0,0,60,12,0,0,0,0,0,0,5,1,0,0,0,2,1,2,2,2,0,0,3600,1,0,3,9,1,0.202999994,1,0,0,0,0,0.341999978,1,7,2,2,2,2,0.396286368,0.157343596,0,0,0.396286368,0.478400409,0.396286368,0.317871988
5747,"Taylor, Charles",1053311,29135,105,NC,11,0,0,58,12,0,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,3364,1,0,4,16,1,0.202999994,1,0,0,0,0,0.335500002,1,5,2,2,2,1,2.16011095,0.396286368,0,0,0.670260072,0.396286368,1.415185452,0.396286368
6183,"Taylor, Charles",1063311,29135,106,NC,11,0,0,57,12,0,2,2,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,3249,1,0,5,25,1,0.202999994,1,0,0,0,0,0.370999992,1,5,2,2,2,1,1.733805299,2.16011095,0,0,0.511937022,0.670260072,1.122871161,1.415185452
6630,"Taylor, Charles",1073311,29135,107,NC,11,0,0,55,12,0,2,2,2,2,1,6,2,0,0,0,1,0,1,1,1,0,0,3025,1,0,6,36,1,0.202999994,1,0,0,0,0,0.328000009,1,9,4,3,3,2,2.620583773,1.733805299,0,0,1.231808662,0.511937022,1.926196218,1.122871161
7078,"Taylor, Charles",1083311,29135,108,NC,11,0,0,56,13,0,2,2,2,2,1,4,1,1,1,0,0,0,0,0,0,0,0,3136,1,0,7,49,1,0.202999994,1,0,0,0,0,0.277999997,1,6,3,3,3,1,2.467529058,2.620583773,0,0,0.617818117,1.231808662,1.542673588,1.926196218
7523,"Taylor, Charles",1093311,29135,109,NC,11,0,0,55,13,0,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3025,1,0,8,64,1,0.202999994,1,0,0,0,0,0.232000023,1,3,2,2,2,2,2.777956247,2.467529058,0,0,0.169816136,0.617818117,1.473886251,1.542673588
